CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
18037247,THEFT MISD. (UNDER $950),07/02/2018 12:00:00 AM,16:34,LARCENY,1,09/06/2018 03:30:13 AM,"1300 SAN PABLO AVE
Berkeley, CA
(37.880228, -122.295798)",1300 SAN PABLO AVE,Berkeley,CA
18025154,BURGLARY AUTO,05/02/2018 12:00:00 AM,11:40,BURGLARY - VEHICLE,3,09/06/2018 03:30:13 AM,"FIFTH STREET &amp; GILMAN ST
Berkeley, CA
(37.879129, -122.302478)",FIFTH STREET & GILMAN ST,Berkeley,CA
18090580,BURGLARY AUTO,03/31/2018 12:00:00 AM,12:40,BURGLARY - VEHICLE,6,09/06/2018 03:30:11 AM,"2400 VIRGINIA ST
Berkeley, CA
(37.877548, -122.26271)",2400 VIRGINIA ST,Berkeley,CA
18090556,IDENTITY THEFT,03/22/2018 12:00:00 AM,19:30,FRAUD,4,09/06/2018 03:30:11 AM,"1400 SIXTH ST
Berkeley, CA
(37.877417, -122.300713)",1400 SIXTH ST,Berkeley,CA
18037543,BURGLARY AUTO,07/03/2018 12:00:00 AM,21:35,BURGLARY - VEHICLE,2,09/06/2018 03:30:13 AM,"2200 SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AVE,Berkeley,CA
18046015,ASSAULT/BATTERY MISD.,08/15/2018 12:00:00 AM,23:18,ASSAULT,3,09/06/2018 03:30:10 AM,"1600 SECOND ST
Berkeley, CA
(37.872599, -122.303889)",1600 SECOND ST,Berkeley,CA
18033493,ALCOHOL OFFENSE,06/13/2018 12:00:00 AM,18:48,LIQUOR LAW VIOLATION,3,09/06/2018 03:30:13 AM,"PERALTA AVENUE &amp; SONOMA AVE
Berkeley, CA
(37.887406, -122.285267)",PERALTA AVENUE & SONOMA AVE,Berkeley,CA
18040223,THEFT FROM AUTO,07/17/2018 12:00:00 AM,10:00,LARCENY - FROM VEHICLE,2,09/06/2018 03:30:10 AM,"2000 ALLSTON WAY
Berkeley, CA
(37.869105, -122.270064)",2000 ALLSTON WAY,Berkeley,CA
18025289,THEFT FELONY (OVER $950),05/03/2018 12:00:00 AM,04:00,LARCENY,4,09/06/2018 03:30:13 AM,"2500 SHATTUCK AVE
Berkeley, CA
(37.863811, -122.267412)",2500 SHATTUCK AVE,Berkeley,CA
18090766,VANDALISM,05/08/2018 12:00:00 AM,10:00,VANDALISM,2,09/06/2018 03:30:13 AM,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA
18090912,THEFT FELONY (OVER $950),06/06/2018 12:00:00 AM,15:25,LARCENY,3,09/06/2018 03:30:13 AM,"700 SAN MATEO RD
Berkeley, CA
",700 SAN MATEO RD,Berkeley,CA
18090558,BURGLARY AUTO,03/28/2018 12:00:00 AM,03:35,BURGLARY - VEHICLE,3,09/06/2018 03:30:11 AM,"1800 DERBY ST
Berkeley, CA
(37.859556, -122.273545)",1800 DERBY ST,Berkeley,CA
18016814,VEHICLE STOLEN,03/21/2018 12:00:00 AM,21:00,MOTOR VEHICLE THEFT,3,09/06/2018 03:30:08 AM,"2200 HASTE ST
Berkeley, CA
(37.865141, -122.265441)",2200 HASTE ST,Berkeley,CA
18091266,BURGLARY AUTO,08/06/2018 12:00:00 AM,18:25,BURGLARY - VEHICLE,1,09/06/2018 03:30:10 AM,"1025 GILMAN AVE
Berkeley, CA
(37.880245, -122.296973)",1025 GILMAN AVE,Berkeley,CA
18023819,VEHICLE STOLEN,04/23/2018 12:00:00 AM,12:30,MOTOR VEHICLE THEFT,1,09/06/2018 03:30:12 AM,"2800 NINTH ST
Berkeley, CA
(37.855748, -122.290281)",2800 NINTH ST,Berkeley,CA
18025682,THEFT FELONY (OVER $950),05/03/2018 12:00:00 AM,22:00,LARCENY,4,09/06/2018 03:30:13 AM,"100 ROCHDALE WAY
Berkeley, CA
",100 ROCHDALE WAY,Berkeley,CA
18029544,IDENTITY THEFT,05/24/2018 12:00:00 AM,04:30,FRAUD,4,09/06/2018 03:30:13 AM,"600 VINCENTE AVE
Berkeley, CA
(37.896703, -122.284274)",600 VINCENTE AVE,Berkeley,CA
18090494,VANDALISM,03/12/2018 12:00:00 AM,22:00,VANDALISM,1,09/06/2018 03:30:11 AM,"1600 EDITH ST
Berkeley, CA
(37.877247, -122.27708)",1600 EDITH ST,Berkeley,CA
18091221,THEFT FELONY (OVER $950),07/27/2018 12:00:00 AM,22:00,LARCENY,5,09/06/2018 03:30:10 AM,"2500 MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.863099, -122.27207)",2500 MARTIN LUTHER KING JR WAY,Berkeley,CA
18015282,NARCOTICS,03/15/2018 12:00:00 AM,10:20,DRUG VIOLATION,4,09/06/2018 03:30:08 AM,"1100 FRANCISCO ST
Berkeley, CA
(37.872656, -122.292748)",1100 FRANCISCO ST,Berkeley,CA
18090719,BURGLARY AUTO,04/23/2018 12:00:00 AM,04:05,BURGLARY - VEHICLE,1,09/06/2018 03:30:12 AM,"1500 JUANITA WAY
Berkeley, CA
(37.877596, -122.28657)",1500 JUANITA WAY,Berkeley,CA
18018618,DISTURBANCE,03/31/2018 12:00:00 AM,11:06,DISORDERLY CONDUCT,6,09/06/2018 03:30:11 AM,"1600 SHATTUCK AVE
Berkeley, CA
(37.878112, -122.269114)",1600 SHATTUCK AVE,Berkeley,CA
18044508,VEHICLE STOLEN,08/08/2018 12:00:00 AM,02:05,MOTOR VEHICLE THEFT,3,09/06/2018 03:30:10 AM,"100 FAIRLAWN DR
Berkeley, CA
(37.886401, -122.251877)",100 FAIRLAWN DR,Berkeley,CA
18091237,VANDALISM,08/02/2018 12:00:00 AM,11:30,VANDALISM,4,09/06/2018 03:30:10 AM,"1400 UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 UNIVERSITY AVE,Berkeley,CA
18033281,DISTURBANCE,06/12/2018 12:00:00 AM,16:35,DISORDERLY CONDUCT,2,09/06/2018 03:30:13 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA
18090859,IDENTITY THEFT,05/09/2018 12:00:00 AM,16:34,FRAUD,3,09/06/2018 03:30:13 AM,"1500 RUSSELL ST
Berkeley, CA
(37.854833, -122.279839)",1500 RUSSELL ST,Berkeley,CA
18023077,BURGLARY AUTO,04/22/2018 12:00:00 AM,15:30,BURGLARY - VEHICLE,0,09/06/2018 03:30:12 AM,"800 POTTER ST
Berkeley, CA
(37.850798, -122.294689)",800 POTTER ST,Berkeley,CA
18027707,BURGLARY AUTO,05/14/2018 12:00:00 AM,21:21,BURGLARY - VEHICLE,1,09/06/2018 03:30:13 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA
18015481,ASSAULT/BATTERY MISD.,03/16/2018 12:00:00 AM,10:25,ASSAULT,5,09/06/2018 03:30:08 AM,"1400 HARMON ST
Berkeley, CA
(37.848606, -122.279588)",1400 HARMON ST,Berkeley,CA
18019910,BURGLARY AUTO,04/06/2018 12:00:00 AM,21:45,BURGLARY - VEHICLE,5,09/06/2018 03:30:12 AM,"SHATTUCK AVENUE &amp; VINE ST
Berkeley, CA
(37.88024, -122.269235)",SHATTUCK AVENUE & VINE ST,Berkeley,CA
18090569,BURGLARY AUTO,03/25/2018 12:00:00 AM,20:00,BURGLARY - VEHICLE,0,09/06/2018 03:30:11 AM,"1000 GRAYSON ST
Berkeley, CA
(37.855748, -122.290281)",1000 GRAYSON ST,Berkeley,CA
18043956,VEHICLE STOLEN,08/04/2018 12:00:00 AM,16:00,MOTOR VEHICLE THEFT,6,09/06/2018 03:30:10 AM,"3000 COLBY ST
Berkeley, CA
(37.854944, -122.257583)",3000 COLBY ST,Berkeley,CA
18017013,THEFT MISD. (UNDER $950),03/23/2018 12:00:00 AM,17:34,LARCENY,5,09/06/2018 03:30:08 AM,"2300 SHATTUCK AVE
Berkeley, CA
(37.867176, -122.267802)",2300 SHATTUCK AVE,Berkeley,CA
18034449,THEFT MISD. (UNDER $950),06/18/2018 12:00:00 AM,11:15,LARCENY,1,09/06/2018 03:30:13 AM,"1900 SHATTUCK AVE
Berkeley, CA
(37.873687, -122.268616)",1900 SHATTUCK AVE,Berkeley,CA
18019566,ALCOHOL OFFENSE,04/05/2018 12:00:00 AM,11:04,LIQUOR LAW VIOLATION,4,09/06/2018 03:30:11 AM,"UNIVERSITY AVENUE &amp; TENTH ST
Berkeley, CA
(37.868819, -122.29329)",UNIVERSITY AVENUE & TENTH ST,Berkeley,CA
18044342,DISTURBANCE,08/07/2018 12:00:00 AM,15:49,DISORDERLY CONDUCT,2,09/06/2018 03:30:10 AM,"1400 ADA ST
Berkeley, CA
(37.878949, -122.285291)",1400 ADA ST,Berkeley,CA
18019475,ALCOHOL OFFENSE,04/04/2018 12:00:00 AM,19:27,LIQUOR LAW VIOLATION,3,09/06/2018 03:30:11 AM,"1900 CENTER ST
Berkeley, CA
(37.869685, -122.272804)",1900 CENTER ST,Berkeley,CA
18044150,VANDALISM,08/04/2018 12:00:00 AM,12:00,VANDALISM,6,09/06/2018 03:30:10 AM,"2300 HASTE ST
Berkeley, CA
(37.865443, -122.263189)",2300 HASTE ST,Berkeley,CA
18041890,VEHICLE STOLEN,07/24/2018 12:00:00 AM,18:15,MOTOR VEHICLE THEFT,2,09/06/2018 03:30:09 AM,"2600 DURANT AVE
Berkeley, CA
(37.868164, -122.256314)",2600 DURANT AVE,Berkeley,CA
18039530,ALCOHOL OFFENSE,07/14/2018 12:00:00 AM,02:45,LIQUOR LAW VIOLATION,6,09/06/2018 03:30:13 AM,"UNIVERSITY AVENUE &amp; MILVIA ST
Berkeley, CA
(37.871902, -122.27061)",UNIVERSITY AVENUE & MILVIA ST,Berkeley,CA
18091119,THEFT MISD. (UNDER $950),07/10/2018 12:00:00 AM,13:30,LARCENY,2,09/06/2018 03:30:09 AM,"1800 UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274991)",1800 UNIVERSITY AVE,Berkeley,CA
18032988,FRAUD/FORGERY,06/11/2018 12:00:00 AM,07:07,FRAUD,1,09/06/2018 03:30:13 AM,"1600 CHANNING WAY
Berkeley, CA
(37.864333, -122.278792)",1600 CHANNING WAY,Berkeley,CA
18042855,THEFT MISD. (UNDER $950),07/30/2018 12:00:00 AM,18:00,LARCENY,1,09/06/2018 03:30:10 AM,"1900 NINTH ST
Berkeley, CA
(37.869921, -122.294825)",1900 NINTH ST,Berkeley,CA
18033089,THEFT MISD. (UNDER $950),06/11/2018 12:00:00 AM,19:00,LARCENY,1,09/06/2018 03:30:13 AM,"2500 TELEGRAPH AVE
Berkeley, CA
(37.864827, -122.258577)",2500 TELEGRAPH AVE,Berkeley,CA
18044489,THEFT MISD. (UNDER $950),08/01/2018 12:00:00 AM,12:00,LARCENY,3,09/06/2018 03:30:10 AM,"1812 UNIVERSITY AVE
Berkeley, CA
(37.871285, -122.274667)",1812 UNIVERSITY AVE,Berkeley,CA
18042518,KIDNAPPING,07/28/2018 12:00:00 AM,19:00,KIDNAPPING,6,09/06/2018 03:30:09 AM,"1500 UNIVERSITY AVE
Berkeley, CA
(37.870396, -122.281585)",1500 UNIVERSITY AVE,Berkeley,CA
18090818,BURGLARY AUTO,05/13/2018 12:00:00 AM,19:30,BURGLARY - VEHICLE,0,09/06/2018 03:30:13 AM,"700 BANCROFT WAY
Berkeley, CA
(37.86287, -122.299385)",700 BANCROFT WAY,Berkeley,CA
18033858,VANDALISM,06/15/2018 12:00:00 AM,00:00,VANDALISM,5,09/06/2018 03:30:13 AM,"1000 UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 UNIVERSITY AVE,Berkeley,CA
18090960,BURGLARY AUTO,06/13/2018 12:00:00 AM,00:00,BURGLARY - VEHICLE,3,09/06/2018 03:30:13 AM,"1600 HOPKINS ST
Berkeley, CA
(37.882016, -122.281271)",1600 HOPKINS ST,Berkeley,CA
18015499,ASSAULT/BATTERY FEL.,03/16/2018 12:00:00 AM,11:35,ASSAULT,5,09/06/2018 03:30:08 AM,"2100 ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 ALLSTON WAY,Berkeley,CA
18038229,NARCOTICS,07/07/2018 12:00:00 AM,17:55,DRUG VIOLATION,6,09/06/2018 03:30:09 AM,"FOURTH STREET &amp; CAMELIA ST
Berkeley, CA
(37.877196, -122.302986)",FOURTH STREET & CAMELIA ST,Berkeley,CA
18039608,FRAUD/FORGERY,06/14/2018 12:00:00 AM,18:19,FRAUD,4,09/06/2018 03:30:13 AM,"2100 CEDAR ST
Berkeley, CA
(37.878423, -122.269023)",2100 CEDAR ST,Berkeley,CA
18022976,ASSAULT/BATTERY FEL.,04/22/2018 12:00:00 AM,00:00,ASSAULT,0,09/06/2018 03:30:12 AM,"2400 DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AVE,Berkeley,CA
18030498,BURGLARY RESIDENTIAL,05/25/2018 12:00:00 AM,15:00,BURGLARY - RESIDENTIAL,5,09/06/2018 03:30:13 AM,"1400 STANNAGE AVE
Berkeley, CA
(37.878935, -122.293437)",1400 STANNAGE AVE,Berkeley,CA
18036112,BURGLARY AUTO,06/26/2018 12:00:00 AM,06:00,BURGLARY - VEHICLE,2,09/06/2018 03:30:13 AM,"DELAWARE STREET &amp; GRANT ST
Berkeley, CA
(37.873921, -122.275577)",DELAWARE STREET & GRANT ST,Berkeley,CA
18040264,THEFT MISD. (UNDER $950),07/17/2018 12:00:00 AM,19:55,LARCENY,2,09/06/2018 03:30:13 AM,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AVE,Berkeley,CA
18032198,THEFT MISD. (UNDER $950),06/06/2018 12:00:00 AM,17:15,LARCENY,3,09/06/2018 03:30:13 AM,"2000 ALLSTON WAY
Berkeley, CA
(37.869105, -122.270064)",2000 ALLSTON WAY,Berkeley,CA
18091118,BURGLARY AUTO,07/10/2018 12:00:00 AM,08:00,BURGLARY - VEHICLE,2,09/06/2018 03:30:09 AM,"2700 DURANT AVE
Berkeley, CA
(37.868352, -122.254459)",2700 DURANT AVE,Berkeley,CA
18044031,ROBBERY,08/06/2018 12:00:00 AM,02:35,ROBBERY,1,09/06/2018 03:30:10 AM,"SHATTUCK AVENUE &amp; CENTER ST
Berkeley, CA
(37.870308, -122.26805)",SHATTUCK AVENUE & CENTER ST,Berkeley,CA
18025548,DISTURBANCE,05/04/2018 12:00:00 AM,11:50,DISORDERLY CONDUCT,5,09/06/2018 03:30:13 AM,"DERBY STREET &amp; HILLEGASS AVE
Berkeley, CA
(37.861661, -122.256169)",DERBY STREET & HILLEGASS AVE,Berkeley,CA
18019026,THEFT MISD. (UNDER $950),03/19/2018 12:00:00 AM,00:00,LARCENY,1,09/06/2018 03:30:11 AM,"600 WOODMONT AVE
Berkeley, CA
(37.902033, -122.265247)",600 WOODMONT AVE,Berkeley,CA
18027451,ROBBERY,05/13/2018 12:00:00 AM,12:40,ROBBERY,0,09/06/2018 03:30:13 AM,"2000 OREGON ST
Berkeley, CA
(37.857377, -122.268709)",2000 OREGON ST,Berkeley,CA
18019975,BURGLARY AUTO,04/06/2018 12:00:00 AM,22:00,BURGLARY - VEHICLE,5,09/06/2018 03:30:12 AM,"1200 WALNUT ST
Berkeley, CA
(37.885413, -122.268753)",1200 WALNUT ST,Berkeley,CA
18033475,ASSAULT/BATTERY FEL.,06/13/2018 12:00:00 AM,17:15,ASSAULT,3,09/06/2018 03:30:13 AM,"2200 SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AVE,Berkeley,CA
18017434,THEFT MISD. (UNDER $950),03/25/2018 12:00:00 AM,12:30,LARCENY,0,09/06/2018 03:30:08 AM,"1500 SHATTUCK AVE
Berkeley, CA
(37.880227, -122.26936)",1500 SHATTUCK AVE,Berkeley,CA
18021412,ASSAULT/BATTERY FEL.,04/14/2018 12:00:00 AM,11:46,ASSAULT,6,09/06/2018 03:30:12 AM,"SEVENTH STREET &amp; ASHBY AVE
Berkeley, CA
(37.851017, -122.291088)",SEVENTH STREET & ASHBY AVE,Berkeley,CA
18027572,THEFT FELONY (OVER $950),05/04/2018 12:00:00 AM,00:00,LARCENY,5,09/06/2018 03:30:13 AM,"1000 CAMELIA ST
Berkeley, CA
(37.878378, -122.297029)",1000 CAMELIA ST,Berkeley,CA
18043605,BRANDISHING,08/03/2018 12:00:00 AM,21:05,WEAPONS OFFENSE,5,09/06/2018 03:30:10 AM,"2000 UNIVERSITY AVE
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AVE,Berkeley,CA
18091333,THEFT MISD. (UNDER $950),06/28/2018 12:00:00 AM,12:10,LARCENY,4,09/06/2018 03:30:11 AM,"1300 UNIVERSITY AVE
Berkeley, CA
(37.869764, -122.28655)",1300 UNIVERSITY AVE,Berkeley,CA
18023011,BURGLARY AUTO,04/22/2018 12:00:00 AM,00:00,BURGLARY - VEHICLE,0,09/06/2018 03:30:12 AM,"1600 SIXTY-SECOND ST
Berkeley, CA
(37.872599, -122.303889)",1600 SIXTY-SECOND ST,Berkeley,CA
18090696,THEFT FELONY (OVER $950),04/21/2018 12:00:00 AM,09:00,LARCENY,6,09/06/2018 03:30:12 AM,"1100 VIRGINIA ST
Berkeley, CA
(37.873455, -122.293465)",1100 VIRGINIA ST,Berkeley,CA
18018311,VANDALISM,03/29/2018 12:00:00 AM,21:50,VANDALISM,4,09/06/2018 03:30:11 AM,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA
18091169,IDENTITY THEFT,07/17/2018 12:00:00 AM,07:30,FRAUD,2,09/06/2018 03:30:13 AM,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA
18036255,THEFT MISD. (UNDER $950),06/27/2018 12:00:00 AM,15:38,LARCENY,3,09/06/2018 03:30:13 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA
18039213,VEHICLE STOLEN,07/11/2018 12:00:00 AM,12:00,MOTOR VEHICLE THEFT,3,09/06/2018 03:30:13 AM,"2400 LE CONTE AVE
Berkeley, CA
(37.876251, -122.262453)",2400 LE CONTE AVE,Berkeley,CA
18020042,ASSAULT/BATTERY FEL.,04/07/2018 12:00:00 AM,16:52,ASSAULT,6,09/06/2018 03:30:12 AM,"M L KING JR WAY &amp; HEARST AVE
Berkeley, CA
",M L KING JR WAY & HEARST AVE,Berkeley,CA
18043193,NARCOTICS,08/01/2018 12:00:00 AM,18:14,DRUG VIOLATION,3,09/06/2018 03:30:10 AM,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862927, -122.258784)",2600 TELEGRAPH AVE,Berkeley,CA
18030994,DISTURBANCE,05/31/2018 12:00:00 AM,21:45,DISORDERLY CONDUCT,4,09/06/2018 03:30:13 AM,"1700 UNIVERSITY AVE
Berkeley, CA
(37.870948, -122.27733)",1700 UNIVERSITY AVE,Berkeley,CA
18090841,IDENTITY THEFT,05/21/2018 12:00:00 AM,20:35,FRAUD,1,09/06/2018 03:30:13 AM,"2700 PIEDMONT AVE
Berkeley, CA
(37.862024, -122.251212)",2700 PIEDMONT AVE,Berkeley,CA
18032720,FRAUD/FORGERY,05/13/2018 12:00:00 AM,21:12,FRAUD,0,09/06/2018 03:30:13 AM,"2400 MILVIA ST
Berkeley, CA
(37.865466, -122.27005)",2400 MILVIA ST,Berkeley,CA
18024351,ASSAULT/BATTERY MISD.,04/28/2018 12:00:00 AM,18:00,ASSAULT,6,09/06/2018 03:30:13 AM,"2400 SHATTUCK AVE
Berkeley, CA
(37.865772, -122.267643)",2400 SHATTUCK AVE,Berkeley,CA
18091350,THEFT MISD. (UNDER $950),08/19/2018 12:00:00 AM,15:20,LARCENY,0,09/06/2018 03:30:11 AM,"2100 EIGHTH ST
Berkeley, CA
(37.866929, -122.295042)",2100 EIGHTH ST,Berkeley,CA
18028291,BURGLARY RESIDENTIAL,05/17/2018 12:00:00 AM,16:15,BURGLARY - RESIDENTIAL,4,09/06/2018 03:30:13 AM,"1600 WARD ST
Berkeley, CA
(37.858132, -122.277595)",1600 WARD ST,Berkeley,CA
18027721,BURGLARY RESIDENTIAL,05/14/2018 12:00:00 AM,22:17,BURGLARY - RESIDENTIAL,1,09/06/2018 03:30:13 AM,"2700 WALLACE ST
Berkeley, CA
(37.856897, -122.286987)",2700 WALLACE ST,Berkeley,CA
18042809,BURGLARY RESIDENTIAL,07/30/2018 12:00:00 AM,04:50,BURGLARY - RESIDENTIAL,1,09/06/2018 03:30:10 AM,"2400 BONAR ST
Berkeley, CA
(37.863241, -122.286176)",2400 BONAR ST,Berkeley,CA
18025700,BURGLARY AUTO,05/04/2018 12:00:00 AM,10:35,BURGLARY - VEHICLE,5,09/06/2018 03:30:13 AM,"SHATTUCK AVENUE &amp; VINE ST
Berkeley, CA
(37.88024, -122.269235)",SHATTUCK AVENUE & VINE ST,Berkeley,CA
18019296,THEFT MISD. (UNDER $950),04/03/2018 12:00:00 AM,18:56,LARCENY,2,09/06/2018 03:30:11 AM,"2400 SHATTUCK AVE
Berkeley, CA
(37.865772, -122.267643)",2400 SHATTUCK AVE,Berkeley,CA
18017989,ALCOHOL OFFENSE,03/28/2018 12:00:00 AM,13:37,LIQUOR LAW VIOLATION,3,09/06/2018 03:30:08 AM,"2500 DURANT AVE
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AVE,Berkeley,CA
18019468,BURGLARY RESIDENTIAL,04/04/2018 12:00:00 AM,15:00,BURGLARY - RESIDENTIAL,3,09/06/2018 03:30:11 AM,"2100 HASTE ST
Berkeley, CA
(37.864908, -122.267289)",2100 HASTE ST,Berkeley,CA
18037370,VANDALISM,07/02/2018 12:00:00 AM,00:00,VANDALISM,1,09/06/2018 03:30:13 AM,"1600 RUSSELL ST
Berkeley, CA
(37.85525, -122.277126)",1600 RUSSELL ST,Berkeley,CA
18043709,THEFT MISD. (UNDER $950),08/04/2018 12:00:00 AM,11:21,LARCENY,6,09/06/2018 03:30:10 AM,"1600 FRANCISCO ST
Berkeley, CA
(37.874251, -122.280203)",1600 FRANCISCO ST,Berkeley,CA
18020492,VEHICLE STOLEN,04/08/2018 12:00:00 AM,15:00,MOTOR VEHICLE THEFT,0,09/06/2018 03:30:12 AM,"1300 DWIGHT WAY
Berkeley, CA
(37.861627, -122.285466)",1300 DWIGHT WAY,Berkeley,CA
18038631,THEFT MISD. (UNDER $950),07/09/2018 12:00:00 AM,14:55,LARCENY,1,09/06/2018 03:30:09 AM,"1900 FOURTH ST
Berkeley, CA
(37.86825, -122.300093)",1900 FOURTH ST,Berkeley,CA
18090850,BURGLARY AUTO,05/21/2018 12:00:00 AM,06:00,BURGLARY - VEHICLE,1,09/06/2018 03:30:13 AM,"1800 EIGHTH ST
Berkeley, CA
(37.871013, -122.296366)",1800 EIGHTH ST,Berkeley,CA
18090922,VANDALISM,06/07/2018 12:00:00 AM,22:00,VANDALISM,4,09/06/2018 03:30:13 AM,"2100 DELAWARE ST
Berkeley, CA
(37.874793, -122.268639)",2100 DELAWARE ST,Berkeley,CA
18020108,ALCOHOL OFFENSE,04/07/2018 12:00:00 AM,22:39,LIQUOR LAW VIOLATION,6,09/06/2018 03:30:12 AM,"SAN PABLO AVENUE &amp; DWIGHT WAY
Berkeley, CA
(37.861078, -122.289632)",SAN PABLO AVENUE & DWIGHT WAY,Berkeley,CA
18090516,VANDALISM,03/15/2018 12:00:00 AM,22:30,VANDALISM,4,09/06/2018 03:30:11 AM,"725 VIRGINIA
Berkeley, CA
(37.871893, -122.301202)",725 VIRGINIA,Berkeley,CA
18091086,THEFT MISD. (UNDER $950),06/27/2018 12:00:00 AM,15:40,LARCENY,3,09/06/2018 03:30:09 AM,"2200 BLAKE ST
Berkeley, CA
(37.863353, -122.265053)",2200 BLAKE ST,Berkeley,CA
18040077,ASSAULT/BATTERY MISD.,07/16/2018 12:00:00 AM,22:20,ASSAULT,1,09/06/2018 03:30:13 AM,"2200 ACTON ST
Berkeley, CA
(37.866924, -122.283899)",2200 ACTON ST,Berkeley,CA
18038721,VEHICLE STOLEN,07/09/2018 12:00:00 AM,23:00,MOTOR VEHICLE THEFT,1,09/06/2018 03:30:09 AM,"3000 REGENT ST
Berkeley, CA
(37.855632, -122.256606)",3000 REGENT ST,Berkeley,CA
18041511,DISTURBANCE,07/23/2018 12:00:00 AM,19:01,DISORDERLY CONDUCT,1,09/06/2018 03:30:09 AM,"1500 M L KING JR WAY
Berkeley, CA
",1500 M L KING JR WAY,Berkeley,CA
18043553,THEFT MISD. (UNDER $950),08/03/2018 12:00:00 AM,13:50,LARCENY,5,09/06/2018 03:30:10 AM,"1300 TENTH ST
Berkeley, CA
(37.879968, -122.296885)",1300 TENTH ST,Berkeley,CA
18032844,VANDALISM,06/10/2018 12:00:00 AM,03:00,VANDALISM,0,09/06/2018 03:30:13 AM,"2300 PARKER ST
Berkeley, CA
(37.862763, -122.262639)",2300 PARKER ST,Berkeley,CA
18090799,BURGLARY AUTO,05/15/2018 12:00:00 AM,01:00,BURGLARY - VEHICLE,2,09/06/2018 03:30:13 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
18090972,THEFT MISD. (UNDER $950),06/16/2018 12:00:00 AM,18:00,LARCENY,6,09/06/2018 03:30:13 AM,"2000 SAN PABLO AVE
Berkeley, CA
(37.868815, -122.292131)",2000 SAN PABLO AVE,Berkeley,CA
18046559,ASSAULT/BATTERY FEL.,08/18/2018 12:00:00 AM,14:38,ASSAULT,6,09/06/2018 03:30:11 AM,"CEDAR STREET &amp; ARCH ST
Berkeley, CA
(37.879016, -122.264445)",CEDAR STREET & ARCH ST,Berkeley,CA
18041024,VEHICLE STOLEN,07/20/2018 12:00:00 AM,08:00,MOTOR VEHICLE THEFT,5,09/06/2018 03:30:09 AM,"1800 SAN PABLO AVE
Berkeley, CA
(37.871369, -122.292954)",1800 SAN PABLO AVE,Berkeley,CA
18090817,BURGLARY AUTO,05/17/2018 12:00:00 AM,17:00,BURGLARY - VEHICLE,4,09/06/2018 03:30:13 AM,"1000 GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 GILMAN ST,Berkeley,CA
18021777,BURGLARY COMMERCIAL,04/12/2018 12:00:00 AM,15:30,BURGLARY - COMMERCIAL,4,09/06/2018 03:30:13 AM,"2800 CLAREMONT AVE
Berkeley, CA
(37.860962, -122.243362)",2800 CLAREMONT AVE,Berkeley,CA
18045388,ROBBERY,08/12/2018 12:00:00 AM,22:22,ROBBERY,0,09/06/2018 03:30:10 AM,"2200 SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 SHATTUCK AVE,Berkeley,CA
18025777,VEHICLE STOLEN,05/05/2018 12:00:00 AM,09:15,MOTOR VEHICLE THEFT,6,09/06/2018 03:30:13 AM,"200 HILLCREST RD
Berkeley, CA
(37.852491, -122.243412)",200 HILLCREST RD,Berkeley,CA
18035170,KIDNAPPING,06/22/2018 12:00:00 AM,07:50,KIDNAPPING,5,09/06/2018 03:30:13 AM,"M L KING JR WAY &amp; HEARST AVE
Berkeley, CA
",M L KING JR WAY & HEARST AVE,Berkeley,CA
18040954,BURGLARY RESIDENTIAL,07/21/2018 12:00:00 AM,02:20,BURGLARY - RESIDENTIAL,6,09/06/2018 03:30:09 AM,"2800 GARBER ST
Berkeley, CA
(37.860823, -122.250887)",2800 GARBER ST,Berkeley,CA
