"business id column","name","address","city","state","postal_code","latitude","longitude","phone_number"
"79783","Sixth Course","1544 15th St","San Francisco","CA","94103","-9999","-9999","+14155726872"
"79794","El Pipila","2948 Folsom St","San Francisco","CA","94110","-9999","-9999","-9999"
"798","Sushi Rapture","1400 Leavenworth St","San Francisco","CA","94109","37.793997","-122.416267","-9999"
"79801","Royal Cuckoo Market","3368 19th St","San Francisco","CA","94110","-9999","-9999","-9999"
"79804","CurveBall","428 11th St","San Francisco","CA","94103","-9999","-9999","+14150287297"
"79805","Temo Cafe","3000 24th St","San Francisco","CA","94110","-9999","-9999","-9999"
"79821","Perilla Vietnamese Cuisine","836 Irving St","San Francisco","CA","94122","-9999","-9999","+14155569980"
"79829","Aracely Restaurant","401 13th St","San Francisco","CA","94130","-9999","-9999","-9999"
"79851","Tazaki Sushi","3420 Judah St","San Francisco","CA","94122","-9999","-9999","+14155566860"
"799","Courtyard by Marriott at Fisherman's Wharf","580 Beach St","San Francisco","CA","94133","37.806964","-122.41862","-9999"
"79916","Patxi's Pizza","4042 24th St","San Francisco","CA","94114","-9999","-9999","+14155282000"
"79923","Patxi's Pizza","822 Irving St","San Francisco","CA","94122","-9999","-9999","+14155759000"
"79954","Stanley Steamers","333 Post St","San Francisco","CA","94108","-9999","-9999","-9999"
"79961","Taqueria El Farolito #10","358 Beach St","San Francisco","CA","94133","-9999","-9999","-9999"
"79964","Ladle and Leaf","4 Embarcadero Center  Street Level","San Francisco","CA","94111","-9999","-9999","-9999"
"7997","COSTCO WHOLESALE","450 10th St","San Francisco","CA","94107","37.770938","-122.41051","-9999"
"79970","Peet's Coffee & Tea","101 Post St","San Francisco","CA","94108","-9999","-9999","+14150593281"
"79974","Antonelli Brothers Meat, Fish, and Poultry Inc.","3585 California St","San Francisco","CA","94118","-9999","-9999","+14155757413"
"79989","Mochica","1469 18th St","San Francisco","CA","94107","-9999","-9999","-9999"
"80","Bon Appetit @ USF-LAW SCHOOL CAFE","2199 Fulton St","San Francisco","CA","94117","37.774941","-122.452797","-9999"
"80027","Edible Arrangements","312 West Portal Ave","San Francisco","CA","94127","-9999","-9999","+14155733120"
"80037","Starbucks  Coffee #22607","100 Montgomery St","San Francisco","CA","94104","-9999","-9999","-9999"
"80051","Wrecking Ball Coffee Roasters","2271 . St","San Francisco","CA","94123","-9999","-9999","+14155718189"
"80063","Marlowe","500 Brannan St","San Francisco","CA","94107","-9999","-9999","-9999"
"80068","BOWL'D ACAI","Off The Grid","San Francisco","CA","-9999","-9999","-9999","+14157664464"
"80069","Kabob Job","Off The Grid","San Francisco","CA","-9999","-9999","-9999","-9999"
"80079","Quickly","2800 Leavenworth St #A11","San Francisco","CA","94133","-9999","-9999","-9999"
"80081","Good MongKok Bakery","1039 Stockton St","San Francisco","CA","94108","-9999","-9999","-9999"
"80109","Lazy Bear","3416 19th St","San Francisco","CA","94110","-9999","-9999","+14155879921"
"80112","Villa Italian Kitchen","3251 20th Ave 250 D","San Francisco","CA","94132","-9999","-9999","+14153284800"
"80120","Boba Guys, Inc.","429 Stockton St","San Francisco","CA","94108","-9999","-9999","-9999"
"80121","West Coast Wine &  Cheese","2165 Union St","San Francisco","CA","94123","-9999","-9999","-9999"
"80137","Los Trinos Restaurant","5672 Mission St","San Francisco","CA","94112","-9999","-9999","+14155575645"
"80142","Roy's #2501","575 Mission St","San Francisco","CA","94105","-9999","-9999","-9999"
"80164","Ramen Underground","356 Kearny St","San Francisco","CA","94108","-9999","-9999","-9999"
"80194","Red Victorian","1665 Haight St","San Francisco","CA","94117","-9999","-9999","+14152363967"
"80201","Nara","518 Haight St","San Francisco","CA","94117","-9999","-9999","+14150302422"
"80230","Kirimachi","3 Embarcadero Center","San Francisco","CA","94111","-9999","-9999","-9999"
"80233","Buffalo Kitchen","107 Leland Ave","San Francisco","CA","94134","-9999","-9999","-9999"
"80235","New Hampshire Market","2701 20th St","San Francisco","CA","94110","-9999","-9999","-9999"
"80236","Spinnerie","1401 Polk St","San Francisco","CA","94109","-9999","-9999","-9999"
"80237","Gourmet Catering Bay Area","2200 Jerrold St  Z","San Francisco","CA","94124","-9999","-9999","-9999"
"80242","Wing Lee BBQ Restaurant","501 Clement St.","San Francisco","CA","94118","-9999","-9999","-9999"
"80253","Raavi","533 Jackson St","San Francisco","CA","94133","-9999","-9999","-9999"
"80260","Eddy's Market","951 Irving St","San Francisco","CA","94122","-9999","-9999","+14155665151"
"80279","Bon Appetit Management Company","350 Rhode Island St 150","San Francisco","CA","94107","-9999","-9999","-9999"
"80280","Fire of Brazil Express","845 Market St Box A","San Francisco","CA","94103","-9999","-9999","-9999"
"80285","Taylor St. Coffee Shop","375 Taylor St","San Francisco","CA","94102","-9999","-9999","-9999"
"80299","KitTea, LLC","96 Gough St","San Francisco","CA","94102","-9999","-9999","+14150926426"
"80305","Snowbird Coffee","1352 A 9th Ave","San Francisco","CA","94110","-9999","-9999","+14155961543"
"80312","Saigon Sandwiches","560 Larkin St","San Francisco","CA","94102","-9999","-9999","-9999"
"80313","Saigon Sandwiches","581 Eddy St","San Francisco","CA","94109","-9999","-9999","-9999"
"80315","Notes From Underground Cafe","2399 Van Ness Ave","San Francisco","CA","-9999","-9999","-9999","+14155538388"
"80316","Kingdom of Dumpling","1713 Taraval St","San Francisco","CA","94116","-9999","-9999","+14155566143"
"80361","Tadu Ethiopian Kitchen","484 Ellis St","San Francisco","CA","-9999","-9999","-9999","+14150284906"
"80405","Liholiho Yacht Club","871 Sutter St","San Francisco","CA","-9999","-9999","-9999","-9999"
"80416","Mugizo","1581 Webster St 217","San Francisco","CA","94115","-9999","-9999","+14150550005"
"80417","Toast Eatery","160 West Portal Ave","San Francisco","CA","94127","-9999","-9999","+14155602318"
"80421","The Masonic Auditorium","1111 California St","San Francisco","CA","-9999","-9999","-9999","+14155700001"
"80451","OZ Pizza","508 Castro St","San Francisco","CA","94114","-9999","-9999","+14155297866"
"80460","Tai Hing Inc.","681 Broadway St","San Francisco","CA","-9999","-9999","-9999","+14155666668"
"80479","The Market On Market","1355 Market St","San Francisco","CA","94103","-9999","-9999","-9999"
"80484","Omakase","665 Townsend St","San Francisco","CA","94103","-9999","-9999","-9999"
"80487","Stem Kitchen and Garden","499 Illinois St","San Francisco","CA","94107","-9999","-9999","-9999"
"80493","Mythic Pizza","551 Haight St","San Francisco","CA","94117","-9999","-9999","+14155861999"
"80494","Tap (415)","845 Market St #495","San Francisco","CA","94103","-9999","-9999","-9999"
"80495","Arashi Sushi House","4724 Geary Blvd","San Francisco","CA","94118","-9999","-9999","+14155388648"
"80524","The Steamin' Burger","Off The Grid","San Francisco","CA","-9999","-9999","-9999","-9999"
"80528","Pals Take Away","2751 24th St","San Francisco","CA","94110","-9999","-9999","-9999"
"80534","American Conservatory Theater","1127 Market St","San Francisco","CA","94102","-9999","-9999","-9999"
"80549","Primo Pizza","1064 Divisadero St","San Francisco","CA","94115","-9999","-9999","+14155359300"
"80552","HANGOUT SPOT","2445 Noriega St","San Francisco","CA","94122","-9999","-9999","+14155295057"
"80554","Caffe Central","530 Parnassus Ave","San Francisco","CA","94143","-9999","-9999","+14155955101"
"80572","Dosa Dosa LLC (Cart #1)","100 Post St","San Francisco","CA","94108","-9999","-9999","+14150775581"
"80573","Dosa Dosa LLC (Cart #2)","100 Post St","San Francisco","CA","94108","-9999","-9999","+14150775581"
"80585","High Treason","443 Clement St","San Francisco","CA","94118","-9999","-9999","-9999"
"80587","Tao Sushi","4808 Mission St","San Francisco","CA","94112","-9999","-9999","+14155585505"
"80591","L & G Vietnamese Sandwich","602 Eddy St","San Francisco","CA","94109","-9999","-9999","+14155886402"
"80592","Chapel Hill Coffee LLC","670 B Commercial St","San Francisco","CA","94111","-9999","-9999","+14155948119"
"80598","Jade Chocolates","4207 Geary Blvd","San Francisco","CA","94118","-9999","-9999","+14155938719"
"80604","Soma Eats","186 02nd St","San Francisco","CA","94105","-9999","-9999","+14155593604"
"80619","CA Academy of Science Cafe","55 Music Concourse Dr","San Francisco","CA","94118","-9999","-9999","+14152332403"
"80620","Cafe 55","55 Stockton St","San Francisco","CA","-9999","-9999","-9999","+14155977688"
"80621","CA Academy of Science Terrace","55 Music Concourse Dr","San Francisco","CA","94118","-9999","-9999","+14152332403"
"80622","Pianofight","144 Taylor St","San Francisco","CA","-9999","-9999","-9999","+14155687833"
"80624","CA Academy of Science Moss Room","55 Music Concourse Dr","San Francisco","CA","94118","-9999","-9999","+14152332403"
"80629","Kazan","2809 24th St","San Francisco","CA","94110","-9999","-9999","+14155824045"
"80631","Tea Plus","2541 San Bruno Ave","San Francisco","CA","94134","-9999","-9999","-9999"
"80632","Ecelectic Cookery","103 Horne Ave","San Francisco","CA","94124","-9999","-9999","-9999"
"80638","Dapper Dog","417 Castro St","San Francisco","CA","94114","-9999","-9999","+14150576221"
"80643","Taqueria El Castillito","370 Golden Gate Ave","San Francisco","CA","-9999","-9999","-9999","+14155419962"
"80659","Azalina's","1355 Market St","San Francisco","CA","94103","-9999","-9999","-9999"
"80669","Al's Place","1499 Valencia St","San Francisco","CA","94110","-9999","-9999","+14155605186"
"80679","Mora Taco Truck","1116 Potrero Ave","San Francisco","CA","94124","-9999","-9999","+14155756019"
"80682","Cozy Cafe","965 Sutter St Suite C","San Francisco","CA","94109","-9999","-9999","+14155924826"
"80742","Pressed Juicery","75 1st St","San Francisco","CA","94105","-9999","-9999","-9999"
"80744","Azalina's Kitchen","1324 Fitzgerald Ave","San Francisco","CA","94124","-9999","-9999","+14155402038"
"80763","Rock Japanese Cuisine","614 Pine St","San Francisco","CA","94108","-9999","-9999","+14155602066"
"80773","Round Table Pizza","4523 Mission St","San Francisco","CA","94112","-9999","-9999","-9999"
"80798","L'emigrante","2199 Mission St","San Francisco","CA","94110","-9999","-9999","+14155864777"
"80819","VinDebut LLC","9 West Portal Ave","San Francisco","CA","94127","-9999","-9999","+14155351136"
"80841","Henry's Hunan Restaurant","674 Sacramento St","San Francisco","CA","94111","-9999","-9999","+14155782234"
"80861","Red Door Coffee","111 Minna St","San Francisco","CA","94105","-9999","-9999","-9999"
"80887","Supercue Cafe","1330 Ocean Ave","San Francisco","CA","94112","-9999","-9999","+14158895188"
"80893","The Progress","1525 Fillmore St","San Francisco","CA","94115","-9999","-9999","+14155781272"
"80901","Fox and Lion Bread Co","5273 03rd St","San Francisco","CA","94124","-9999","-9999","+14155606807"
"80925","Hampton Inn San Francisco Downtown Convention Center","942 Mission St","San Francisco","CA","-9999","-9999","-9999","-9999"
"80930","Amelie","1754 Polk St","San Francisco","CA","94109","-9999","-9999","+14155296916"
"80931","Sotto Mare Oysteria & Seafood","552 Green St","San Francisco","CA","94133","-9999","-9999","+14155393181"
"80935","Advance Magazine Publishers Inc.","520 03 St  Third Floor","San Francisco","CA","94107","-9999","-9999","+14155275152"
"80937","La Capra Coffee","50 Fremont St","San Francisco","CA","94105","-9999","-9999","+14155295408"
"80940","Goodfellas Pizzeria & Grill","377 Bay St Suite A","San Francisco","CA","94133","-9999","-9999","+14155391000"
"80961","AFC Sushi @ Haight Street Market","1530 Haight St","San Francisco","CA","94117","-9999","-9999","+14155250643"
"80964","Sunset Reservoir Brewing Company","1735 Noriega St","San Francisco","CA","94122","-9999","-9999","+14155633493"
"80975","Mi-Tea","647 Irving St","San Francisco","CA","94122","-9999","-9999","-9999"
"80989","Best Beverage Catering","1290 Sutter St","San Francisco","CA","94109","-9999","-9999","+14155642410"
"80995","AFC Sushi at Walgreens #890","135 Powell St","San Francisco","CA","94102","-9999","-9999","+14150603200"
"81033","May Lee Restaurant","1256 7th Ave","San Francisco","CA","94122","-9999","-9999","+14155241006"
"81064","Organic Chef Catering","1760 Cesar Chavez St F","San Francisco","CA","94124","-9999","-9999","+14155645300"
"81073","Asana Inc","1550 Bryant St #800","San Francisco","CA","94103","-9999","-9999","-9999"
"81077","Waffle Cone Shop","Pier 39  B-4","San Francisco","CA","94133","-9999","-9999","+14155959312"
"81088","Liberty Cheesesteak","428 11th St","San Francisco","CA","94103","-9999","-9999","+14155531601"
"81089","Miss Tomato Sandwich Shop","388 Market St #106","San Francisco","CA","94111","-9999","-9999","+14155390100"
"81094","Pier 39 Ice Cream Shop","Pier 39  Q-112","San Francisco","CA","94133","-9999","-9999","+14155393152"
"811","EDEN PLAZA CAFE","600 HARRISON St","San Francisco","CA","94107","37.783954","-122.395699","-9999"
"81103","Spicy Queen","3809 Geary Blvd","San Francisco","CA","94108","-9999","-9999","+14155571380"
"81104","Burma Bear","1727 Haight St","San Francisco","CA","94117","-9999","-9999","+14150706411"
"81116","Dragon Beaux","5700 Geary Blvd","San Francisco","CA","94121","-9999","-9999","+14155338899"
"81134","Carmelina's Taqueria","500 Parnassus Ave","San Francisco","CA","94143","-9999","-9999","+14155501121"
"81135","Lale","731 Irving St","San Francisco","CA","94122","-9999","-9999","+14155314980"
"81161","Limon Peruvian Rotisserie","1001 South Van Ness Ave","San Francisco","CA","94110","-9999","-9999","+14155548833"
"81164","Californios","3115 22nd St","San Francisco","CA","94110","-9999","-9999","+14155750994"
"81166","Subway Sandwiches #61241","1501 B Sloat Blvd","San Francisco","CA","94123","-9999","-9999","+14155981866"
"81167","Kan Ramen","229 Columbus Ave","San Francisco","CA","94133","-9999","-9999","+14155316027"
"81170","Limon Rotisserie","5800 03rd St  1004","San Francisco","CA","94124","-9999","-9999","+14155925665"
"81174","House of Sushi","2157 Polk St","San Francisco","CA","94109","-9999","-9999","+14155330772"
"81187","Casa Mayah Restaurant","294 Turk St","San Francisco","CA","94102","-9999","-9999","+14155933500"
"81202","Weaver's Coffee & Tea","2301 Market St","San Francisco","CA","94114","-9999","-9999","+14155528945"
"81203","The View Cafe","3333 California St 232","San Francisco","CA","94118","-9999","-9999","+14155929333"
"8122","A. TARANTINO & SONS INC.","2275 JENNINGS St","San Francisco","CA","94124","37.725932","-122.3896","-9999"
"81235","Burmese Kitchen","3815 Geary Blvd","San Francisco","CA","94118","-9999","-9999","+14155475569"
"81244","Tofu Village","1920 Irving St","San Francisco","CA","94122","-9999","-9999","+14155668322"
"81245","Green Bar","3 Embarcadero Center  Lobby Level","San Francisco","CA","94111","-9999","-9999","-9999"
"81250","Stanford Court Hotel","905 California St","San Francisco","CA","94108","-9999","-9999","-9999"
"81255","Stanford Court Hotel","905 California St","San Francisco","CA","94108","-9999","-9999","-9999"
"81258","Pineapple King Bakery","1915 Irving St","San Francisco","CA","94122","-9999","-9999","+14155997075"
"81264","Arsicault Bakery","397 Arguello Blvd","San Francisco","CA","94118","-9999","-9999","+14158982739"
"81284","Red Door Coffee","505 Howard St","San Francisco","CA","94105","-9999","-9999","-9999"
"81290","Terrace Cafe","2100 Webster St., # 108","San Francisco","CA","94115","-9999","-9999","-9999"
"81291","Philz Coffee Truck","250 Pine St","San Francisco","CA","94104","-9999","-9999","-9999"
"81297","Togo's","2300 16th St","San Francisco","CA","94103","-9999","-9999","+14155558646"
"81298","The Sanctuary Shelter","201 08th St","San Francisco","CA","94103","-9999","-9999","+14155483300"
"81302","Fumi Curry","3303 Mission St","San Francisco","CA","94110","-9999","-9999","+14155601611"
"81303","Village Pizzeria","1 Clement St","San Francisco","CA","94118","-9999","-9999","+14155222100"
"81310","Equinox Fitness SC San Francisco, Inc.","747 Market St","San Francisco","CA","94103","-9999","-9999","-9999"
"81316","Soma Pizza","483 03rd St","San Francisco","CA","94107","-9999","-9999","+14150264580"
"81317","El Buen Comer","3435 Mission St","San Francisco","CA","-9999","-9999","-9999","+14155758652"
"81328","Emanuel Coffee","488 Haight St","San Francisco","CA","94117","-9999","-9999","+14155670782"
"81342","Sour Flour","3861 24th St","San Francisco","CA","-9999","-9999","-9999","+14155501210"
"81349","Wild Flower Cafe","411 Sansome St","San Francisco","CA","94111","-9999","-9999","-9999"
"81350","Little City Market","1400 Stockton St","San Francisco","CA","-9999","-9999","-9999","+14155396854"
"81355","Red Tavern","2229 Clement St","San Francisco","CA","-9999","-9999","-9999","+14155759090"
"81356","Bon Appetit","1455 Market St 11th Floor","San Francisco","CA","94103","-9999","-9999","+14155612862"
"81357","Bon Appetit Management Co (9th Floor)","685 Market St 520","San Francisco","CA","-9999","-9999","-9999","+14155612862"
"81365","The Epicurean Trader","401 Cortland Ave","San Francisco","CA","94110","-9999","-9999","+14155603407"
"81368","NOVY","4000 24th St","San Francisco","CA","94114","-9999","-9999","+14155673600"
"81381","Bar 587","587 Post St","San Francisco","CA","94102","-9999","-9999","-9999"
"81383","Sammy's Cafe","1416 Bush St","San Francisco","CA","94109","-9999","-9999","-9999"
"81386","La Trappe Cafe","800 Greenwich St","San Francisco","CA","94133","-9999","-9999","-9999"
"81409","Taqueria La Iguana Azul","928 Geneva Ave","San Francisco","CA","94112","-9999","-9999","+14155582318"
"81425","Sushi Toni","733 Bush St","San Francisco","CA","94108","-9999","-9999","-9999"
"81442","The Crafty Fox Ale House","1700 Mission St","San Francisco","CA","94103","-9999","-9999","+14155371631"
"81453","G & H Liquors & Grocery","201 Jones St","San Francisco","CA","94102","-9999","-9999","-9999"
"81460","Le Soleil International Holdings, Inc","133 Clement  St.","San Francisco","CA","94118","-9999","-9999","+14155664848"
"81461","Mescolanza Restaurant","3750 Geary Blvd","San Francisco","CA","94118","-9999","-9999","+14155662221"
"81471","New Tree Cafe","311 California St","San Francisco","CA","94104","-9999","-9999","+14155781185"
"81473","24th and Folsom Eatery","3109 24th St","San Francisco","CA","-9999","-9999","-9999","-9999"
"81475","Coffee Mission","3325 24th St","San Francisco","CA","94110","-9999","-9999","+14155879419"
"81484","La Noisette Café and Deli","1905 Mission St","San Francisco","CA","94103","-9999","-9999","+14155347930"
"81508","Mo'z Cafe, Inc.","36 05th St","San Francisco","CA","94103","-9999","-9999","-9999"
"81509","The Flying Falafel","1051 Market St","San Francisco","CA","-9999","-9999","-9999","+14158500984"
"8151","EVERGOOD SAUSAGE COMPANY","1389 UNDERWOOD Ave","San Francisco","CA","94124","37.727494","-122.387918","-9999"
"81515","Senor Sisig #5","Off The Grid","San Francisco","CA","-9999","-9999","-9999","+14155605048"
"81518","Senor Sisig #3","OFF The Grid","San Francisco","CA","-9999","-9999","-9999","+14155605048"
"81521","Cool Cravings Cafe & Deli","1635 Divisadero St","San Francisco","CA","94115","-9999","-9999","+14155774900"
"81522","Pinecrest Diner","401 Geary St","San Francisco","CA","94102","-9999","-9999","-9999"
"81528","Hyatt Fisherman's Wharf","555 North Point St","San Francisco","CA","94133","-9999","-9999","-9999"
"81539","Fayes","3614 18th St","San Francisco","CA","94110","-9999","-9999","+14155520434"
"81540","Wang Dae Bak","2642 Ocean Ave","San Francisco","CA","94132","-9999","-9999","+14155679248"
"81579","Salem Grocery","920 Geary St","San Francisco","CA","94109","-9999","-9999","-9999"
"81580","The TL","517 O'Farrell St","San Francisco","CA","94102","-9999","-9999","-9999"
"81588","Bernal Heights Market","3391 Mission St","San Francisco","CA","94110","-9999","-9999","+14155687025"
"81595","Freshroll","230 Bush St #128","San Francisco","CA","94104","-9999","-9999","-9999"
"816","B & J QUARTER POUNDER BURGERS","6202 03rd St","San Francisco","CA","94124","37.722374","-122.395841","-9999"
"81602","Dona Mayo Mexican Restaurant","301 South Van Ness Ave","San Francisco","CA","94103","-9999","-9999","+14155578586"
"81606","Jo Jo's Cafe","1537 Ocean Ave","San Francisco","CA","94112","-9999","-9999","+14155459618"
"81637","Jordan's Kitchen LLC","413 10th St","San Francisco","CA","94107","-9999","-9999","+14155710761"
"81647","Halal Cart LLC","1 Market St","San Francisco","CA","94105","-9999","-9999","+14150854481"
"81651","Slurp Noodle Bar","469 Castro St","San Francisco","CA","94114","-9999","-9999","+14155556633"
"81667","Crazy Pepper","2257 San Jose Ave","San Francisco","CA","94112","-9999","-9999","+14155738687"
"81670","Bon Appetit Management Co","685 Market St 8th Floor","San Francisco","CA","94105","-9999","-9999","+14155612862"
"81674","Jersey","145 02nd St","San Francisco","CA","94105","-9999","-9999","+14155295408"
"81680","Sharetea","135 04th St","San Francisco","CA","94103","-9999","-9999","+14155220888"
"81704","Martha & Bros. Coffee Co","401 Irving St","San Francisco","CA","94122","-9999","-9999","+14155744662"
"81705","Belle Cora","565 Green St","San Francisco","CA","94133","-9999","-9999","-9999"
"81713","Julie's Kitchen","50 Post St","San Francisco","CA","94104","-9999","-9999","-9999"
"81719","Silver Cloud","1994 Lombard St","San Francisco","CA","94123","-9999","-9999","-9999"
"81756","Birba","458 Grove St","San Francisco","CA","94102","-9999","-9999","-9999"
"81758","Super Save Supermarket","4517 03rd St","San Francisco","CA","94124","-9999","-9999","-9999"
"81759","Sally's Restaurant and Deli","300 De Haro St #332","San Francisco","CA","94103","-9999","-9999","-9999"
"81789","Koja Kitchen Truck","Off The Grid","San Francisco","CA","-9999","-9999","-9999","-9999"
"81796","Barry's Boot Camp","2246 Lombard St","San Francisco","CA","94123","-9999","-9999","-9999"
"81800","Mikado Sushi Inc.","1684 Bryant St","San Francisco","CA","94103","-9999","-9999","-9999"
"81802","Dos Pinas","251 Rhode Island","San Francisco","CA","94103","-9999","-9999","-9999"
"81812","Octavia","1701 Octavia St","San Francisco","CA","94109","-9999","-9999","-9999"
"81815","Myriad","2491 Mission St","San Francisco","CA","94110","-9999","-9999","+14155977001"
"81836","Plaza Garibaldy","428 11th St","San Francisco","CA","-9999","-9999","-9999","+14150830355"
"81839","Vietnam House","642 Eddy St","San Francisco","CA","94109","-9999","-9999","-9999"
"81857","I-Pot","1420 Irving St","San Francisco","CA","94122","-9999","-9999","+14155806657"
"81861","Subway Sandwiches #33847","795 A Folsom St","San Francisco","CA","94107","-9999","-9999","-9999"
"81862","Kufu-Ya Japanese Restaurant Inc.","7001 Geary Blvd","San Francisco","CA","94121","-9999","-9999","+14155534526"
"81866","Woori Food Market","1528 Fillmore St","San Francisco","CA","94115","-9999","-9999","-9999"
"81884","Little Sweet","3836 Geary Blvd","San Francisco","CA","94118","-9999","-9999","-9999"
"81886","Cafe Broadway","674 Broadway St","San Francisco","CA","94133","-9999","-9999","-9999"
"81887","Bashfull Bull Too","3600 Taraval St","San Francisco","CA","94116","-9999","-9999","+14155758112"
"81894","Tycoon Cafe & Restaurant","620 O'Farrell St","San Francisco","CA","94109","-9999","-9999","-9999"
"81919","Sushirrito","388 Market St #107","San Francisco","CA","94111","-9999","-9999","-9999"
"81925","Halal Cart LLC (#2)","455 Market St","San Francisco","CA","94105","-9999","-9999","+14150854481"
"81940","Rocko's Ice Cream Taco","Off The Grid","San Francisco","CA","-9999","-9999","-9999","+14158914849"
"81956","SF Noriega New Century Seafood","2427 noriega St","San Francisco","CA","94122","-9999","-9999","+14155566188"
"81971","Restaurant Eiji","317 Sanchez St","San Francisco","CA","94114","-9999","-9999","+14155558149"
"81974","Sons & Daughters","708 Bush St","San Francisco","CA","94108","-9999","-9999","-9999"
"81978","Ella's American Kitchen on Polk","1608 Polk St","San Francisco","CA","94109","-9999","-9999","-9999"
"81987","Celtic Coffee Company","142 McAllister St","San Francisco","CA","94102","-9999","-9999","-9999"
"81990","Nourish Cafe","189 06th Ave","San Francisco","CA","94118","-9999","-9999","-9999"
"82009","Chai Bar By David Rio","1019 Market St","San Francisco","CA","94103","-9999","-9999","-9999"
"8202","Xiao Loong","250 WEST PORTAL AVENUE","San Francisco","CA","-9999","37.738616","-122.468775","+14155272647"
"82022","Kung Food","1615 Mcallister St","San Francisco","CA","94117","-9999","-9999","+14155686688"
"82033","Philz Coffee","1258 Minnesota St","San Francisco","CA","94107","-9999","-9999","-9999"
"82038","Kama O Deli LLC","590 03rd St","San Francisco","CA","94107","-9999","-9999","-9999"
"82041","Hotel Vitale","8 Mission St","San Francisco","CA","94105","-9999","-9999","-9999"
"82048","Proper Food","100 Montgomery St #116","San Francisco","CA","94104","-9999","-9999","-9999"
"82058","Hillside Supper Club","300 Precita Ave","San Francisco","CA","94110","-9999","-9999","-9999"
"82074","Mensho Tokyo","672 Geary St","San Francisco","CA","94102","-9999","-9999","-9999"
"82089","San Francisco Japan Center Chocolate Chair Inc.","1737 Post St 383","San Francisco","CA","94115","-9999","-9999","+14155569255"
"82090","Lord Stanley","2065 Polk St","San Francisco","CA","94109","-9999","-9999","-9999"
"82094","Target Store T-3201-Starbucks","225 Bush St #100","San Francisco","CA","94104","-9999","-9999","-9999"
"82095","Split Bread","560 Mission St Ste.#150","San Francisco","CA","94105","-9999","-9999","-9999"
"82097","The Lunchpad","581 Hayes St","San Francisco","CA","94102","-9999","-9999","-9999"
"82100","New Taraval Cafe","1054 Taraval St","San Francisco","CA","94116","-9999","-9999","+14155501232"
"82111","Phil'z Coffee","1 Front St Annex Suite 100","San Francisco","CA","94111","-9999","-9999","-9999"
"82113","Suchada Thai Massage","3699 17th St","San Francisco","CA","94114","-9999","-9999","+14155725903"
"82114","Tofino Wines","2696 Geary Blvd","San Francisco","CA","94118","-9999","-9999","+14155791781"
"82134","Harbor Villa Restaurant","5238 Diamond Heights Blvd","San Francisco","CA","94131","-9999","-9999","+14155288883"
"82141","Aster","1001 Guerrero St","San Francisco","CA","94110","-9999","-9999","+14155879810"
"82142","The Noodle House","1507 Sloat Blvd","San Francisco","CA","94132","-9999","-9999","+14155569921"
"82143","Ro Cafe","2739 Geary Blvd","San Francisco","CA","94118","-9999","-9999","+14155349765"
"82176","Fort Mason Market and Deli","1701 Greenwich St","San Francisco","CA","94123","-9999","-9999","-9999"
"82196","Toast Eatery","1748 Church St","San Francisco","CA","94131","-9999","-9999","+14155284328"
"82207","Mathilde French Bistro","315 05th St","San Francisco","CA","94107","-9999","-9999","-9999"
"82217","Glen Park Market","2900 Diamond St","San Francisco","CA","94131","-9999","-9999","+14155584427"
"82218","Tacorgasmico","2337 Market St","San Francisco","CA","94114","-9999","-9999","+14155867571"
"82225","Harry Harringtons Pub","460 Larkin St","San Francisco","CA","94102","-9999","-9999","-9999"
"82228","Cava22, Inc","3239 22nd St","San Francisco","CA","94110","-9999","-9999","+14155647224"
"82231","Rusty's Southern LLC","750 Ellis St","San Francisco","CA","94109","-9999","-9999","-9999"
"82259","Seniores Pizza","559 Divisadero St","San Francisco","CA","94117","-9999","-9999","+14155405222"
"82278","Buzzworks","365 11th St","San Francisco","CA","94103","-9999","-9999","+14155349600"
"82290","Papa Mak's Burgers","3755 Noriega St","San Francisco","CA","94122","-9999","-9999","+14155682244"
"82315","Cafe De Casa","2701 Leavenworth St","San Francisco","CA","94133","-9999","-9999","-9999"
"82324","Chisme Cantina","882 Sutter St","San Francisco","CA","94109","-9999","-9999","-9999"
"82333","Kinjo","2206 Polk St","San Francisco","CA","-9999","-9999","-9999","-9999"
"82337","San Francisco Hometown Creamery","1290 9th Ave","San Francisco","CA","94122","-9999","-9999","+14151407802"
"82339","New Gyro King","25 Grove St","San Francisco","CA","94102","-9999","-9999","-9999"
"82340","Cookie Love","1488 Pine St","San Francisco","CA","94109","-9999","-9999","-9999"
"82345","Blaze Pizza Fast-Fire'd","3251 20th Ave #157","San Francisco","CA","94132","-9999","-9999","+14156585880"
"82351","Scotch Bonnet Jamaican Food Truck","115 Sansome","San Francisco","CA","-9999","-9999","-9999","-9999"
"82354","I Tea S.F","2150 Irving St","San Francisco","CA","94122","-9999","-9999","-9999"
"82361","Yangtze Market","2026 Mission St","San Francisco","CA","94110","-9999","-9999","+14155552878"
"82373","Veganburg","1466 Haight St","San Francisco","CA","94117","-9999","-9999","+14154252889"
"82376","Nieves Cinco De Mayo Produce","3052 16th St","San Francisco","CA","94103","-9999","-9999","+14155807536"
"82388","Jin Mi BBQ & Tofu","366 Golden Gate Ave","San Francisco","CA","94102","-9999","-9999","-9999"
"82394","Senor Sisig #4","Off The Grid","San Francisco","CA","-9999","-9999","-9999","-9999"
